1	J'ai vendu une robe bonite d'amour à cette heure-ci. L'acheteur s'est rendu chez moi en bas pour me procurer la robe.. incroyable !
0	O.O
0	Ma'al Hijrah à tous les adeptes musulmans.
1	1435 #Hijrah.
1	Jour 1 du RNR : Chemin de fer de la mort de la Thaïlande à la Birmanie
0	Les détenteurs de Dominion Textile Inc. ont adopté un plan de droits des actionnaires lors de l'assemblée annuelle.
1	La pilule dite poison est entrée en vigueur le 9 août en attendant sa ratification par les détenteurs.
0	Des droits attachés aux actions ordinaires de la société ont été émis et sont déclenchés si un soumissionnaire hostile acquiert plus de 20 % des actions en circulation.
1	Une fois déclenchés, les droits permettent aux détenteurs d'acheter des actions supplémentaires à 50 % du prix actuel du marché ou, à la discrétion du conseil, de recevoir des titres ou des actifs.
1	Par ailleurs, Dominion Textile a affiché un bénéfice net de 4,7 millions de dollars canadiens (4 millions de dollars), soit 12 cents canadiens par action, pour le premier trimestre financier terminé le 30 septembre.
1	L'entreprise a subi une perte nette de 2,3 millions de dollars canadiens, soit 14 cents canadiens l'action, il y a un an.
1	Les ventes ont atteint 348,2 millions de dollars canadiens contre 307,2 dollars canadiens l'année précédente.
1	REJOIGNEZ LE COURS DE RÉFORMATEUR DE TOUTES LES POPULATIONS 2 \ - 3 mai, 9 \ - 10, 16 \ - 17, 23 \ - 24, 30 \ - 31 mai (sam-dim 13h00-18h)...
1	Approfondissez notre pratique en tant que Maître Entraîneur Kenneth Sicat, aidez-nous dans le voyage de Core Flow Yoga le 10 mai 2014 à 14h...
1	De Pont Co. a indiqué que le bénéfice du troisième trimestre a augmenté de 19 % par rapport à l'année précédente, grâce aux activités de l'entreprise dans divers produits chimiques et fibres, ainsi que dans le pétrole.
0	Du Pont a également porté son dividende trimestriel à 1,20$ l'action contre 1,05$, un changement qui augmentera le versement annualisé aux actionnaires de quelque 140 millions de dollars.
0	Du Pont, contrairement aux entreprises gravement touchantes par les fortes baisses de prix des produits chimiques de base et des plastiques, bénéficie de son large éventail d'activités.
0	La hausse des bénéfices a été réalisée malgré un affaiblissement du marché du logement, pour lequel l'entreprise est fournisseur, et un renforcement du dollar, ce qui réduit la valeur des bénéfices à l'étranger lorsqu'ils sont convertis en dollars.
0	La société Wilmington, Del., a déclaré un montant net de 547 millions de dollars, soit 2,36 dollars par action, ce qui était conforme aux estimations de Wall Street.
1	Au cours de la période précédente, la société a gagné 461 millions de dollars, soit 1,91$ l'action.
1	Les ventes au dernier trimestre ont atteint 8,59 milliards de dollars, en hausse de 9,4 % par rapport à 7,85 milliards de dollars.
1	L'augmentation des dividendes a été la deuxième de Du Pont cette année, une affirmation des déclarations des dirigeants supérieurs selon lesquelles ils ont l'intention d'augmenter les récompenses aux actionnaires.
1	« Nous n'avons pas autant profité à l'actionnaire que nous en avons besoin », a déclaré Edgar Woolard Jr., président et chef de la direction de Du Pont, dans une interview plusieurs mois avant qu'il n'entre à son poste actuel en avril.
0	Le principal bénéficiaire sera Seagram Co., qui détient environ 23 % de Du Pont.
1	Un porte-parole de Seagram, le secteur des vins et spiritueux montréalais contrôlé par la famille Bronfman, a déclaré que l'entreprise affichera un bénéfice avant impôt supplémentaire d'environ 33 millions de dollars par an en raison des dividendes supplémentaires du Pont.
0	Du Pont a également annoncé son intention de diviser les actions de 3 pour 1, bien que le dividende initial plus élevé soit versé sur les actions pré-fractionnées.
1	L'action de Du Pont a augmenté de 2,50$ l'action pour clôturer hier à 117,375$ dans le trading composite de la Bourse de New York.
0	Seagram a clôturé à 84,75$, en hausse de 12,5 cents la part du trading Big Board.
1	Le segment des produits industriels, qui a grimpé à 155 millions de dollars contre 99 millions de dollars l'année précédente, était en tête des gains enregistrés pour Du Pont au dernier trimestre.
0	L'entreprise a bénéficié d'une forte demande continue et de prix de vente plus élevés pour le dioxyde de titane, un pigment blanc utilisé dans les peintures, le papier et les plastiques.
0	James Fallon, New Providence, New Jersey, consultant en marketing auprès de l'industrie chimique, affirme que Du Pont a toujours un avantage dans la fabrication du pigment parce que l'entreprise était « la première à avoir la technologie » pour réduire les coûts.
0	Il a déclaré que Du Pont détient environ 23% du marché mondial, la plus grande action unique, à un moment où les utilisations croissantes du pigment l'ont maintenu dans un approvisionnement serré, bien que d'autres ajoutent maintenant une capacité de production à faible coût.
1	Le bénéfice a grimpé à 98 millions de dollars contre 71 millions de dollars dans le segment pétrolier, la compagnie pétrolière Conoco Inc. de Du Pont étant aidée par les prix du pétrole brut plus élevés qu'il y a un an et par la hausse des prix et du volume du gaz naturel.
0	Dans le segment des entreprises diversifiées, qui comprend les herbicides, le bénéfice est passé de 27 millions de dollars à 64 millions de dollars.
1	Un porte-parole a déclaré que l'utilisation d'herbicides dans certaines régions des États-Unis a été retardée plus tôt dans l'année par de fortes pluies, ce qui a augmenté les ventes au troisième trimestre.
0	Dans le segment des fibres, le bénéfice est passé de 155 millions de dollars à 180 millions de dollars, un gain du Pont attribué à la hausse de la demande aux États-Unis pour la plupart des produits textiles.
1	Deux segments ont affiché un bénéfice inférieur pour le trimestre.
0	Le bénéfice du charbon est tombé à 41 millions de dollars, contre 58 millions de dollars, en partie à cause d'une grève des mineurs.
0	Et le bénéfice des polymères a chuté à 107 millions de dollars, passant de 122 millions de dollars, alors que Du Pont a appelé la baisse de la demande et des prix de vente sur certains marchés industriels et de l'emballage.
1	Pendant les neuf mois, Du Pont a gagné 2 milliards de dollars, soit 8,46$ l'action, en hausse de 18 % par rapport à 1,69 milliard de dollars, soit 7,03$ l'action, l'année précédente.
0	Les ventes ont augmenté de 10 % à 26,54 milliards de dollars, contre 24,05 milliards de dollars.
1	L'augmentation du dividende sera versée le 14 décembre aux détenteurs du record.
0	15.
1	Le fractionnement des actions, qui est soumis à l'approbation du titulaire, serait versé à une date non précisée en janvier aux détenteurs du record le 21 décembre.
1	@Jacqhohanyi Lucky Loh... Cette semaine, le week-end de la semaine prochaine va brûler 6 jours
0	#HiCollage @fotorusofficial FOOD STRIP ÉQUIVAUT À UN MASSAGE STRESS.
1	UNE SEMAINE CHEZ LUI UN DUB UN CONCERT D'HÔTE...
0	Accueil chaleureux à l'aéroport de Colombo.
1	J'ai hâte de découvrir le Sri Lanka en plein jour
1	Zoo en famille le jour de Vesak #piccollage
1	Un mercredi si joyeux !
0	Retweetez et dites-nous si vous prévoyez des cours de yoga pendant le déjeuner ou après le travail !
1	Notre toute dernière formation aujourd'hui :( Le bloc C s'unit !
0	Nous avons une fois de plus obtenu la plus haute qualité !
0	C'était un...
1	Un hamburger le matin me fait sentir si aimé.. @sushiqi
1	Aventure Cove avec mon petit livre hier, j'ai passé un très bon moment avec toi bébé.
0	Rappelez-vous que nous avons été...
0	Philip Morris Cos., New York, a adopté une mesure de défense destinée à rendre une prise de contrôle hostile prohibitivement coûteuse.
1	La société géante d'aliments, de tabac et de brasserie a déclaré qu'elle émettra des droits d'achat d'actions ordinaires aux actionnaires enregistrés le 8 novembre.
0	Dans certaines circonstances, les droits permettraient aux détenteurs de Philip Morris d'acheter des actions de la société ou de son acquéreur à moitié prix.
0	Le conseil d'administration n'est au courant d'aucune tentative de reprise de Philip Morris, a déclaré l'entreprise.
1	Au 30 septembre, Philip Morris avait 926 millions d'actions en circulation.
1	Dans le cadre du trading composite à la Bourse de New York, les actions Philip Morris ont clôturé hier à 43,50$ chacune, en baisse de 1$.
1	Sotheby's Holdings Inc., la société mère de la maison de vente aux enchères Sotheby's, a déclaré que sa perte nette pour le troisième trimestre saisonnier s'est rétrécie par rapport à un an plus tôt, suite à une hausse du chiffre d'affaires d'exploitation.
1	La société basée à New York a enregistré une perte nette de 5,1 millions de dollars au troisième trimestre, soit 10 cents l'action, comparativement à une perte nette de 6,2 millions de dollars l'année précédente, soit 12 cents l'action.
1	Le chiffre d'affaires d'exploitation a augmenté de 54 % au cours de la dernière période à 42,9 millions de dollars, contre 27,7 millions de dollars.
1	La société a déclaré que 80 % de ses activités d'enchères se déroulent généralement aux deuxième et quatrième trimestres, le trimestre en cours ayant « très bien commencé ».
1	Ocean Drilling amp Exploration Co. vendra ses activités de forage contractuel et a subi une perte de 50,9 millions de dollars en raison des opérations interrompues au troisième trimestre en raison de la vente prévue.
0	La société d'exploration et d'exploitation de plongée pétrolière et gazière de la Nouvelle-Orléans a ajouté qu'elle ne s'attend à aucun autre impact financier négatif de la restructuration.
1	Au troisième trimestre, la société, détenue à 61 % par Murphy Oil Corp. de l'Arkansas, a subi une perte nette de 46,9 millions de dollars, soit 91 cents l'action, contre 9 millions de dollars, soit 18 cents l'action il y a un an.
1	La dernière période a bénéficié de la poursuite des activités de 4 millions de dollars.
0	Le chiffre d'affaires a augmenté de 13 % à 77,3 millions de dollars, contre 68,5 millions de dollars.
1	Ocean Drilling a indiqué qu'il offrira 15 à 20 % de l'activité de forage sous contrat par le biais d'une offre publique initiale dans un avenir proche.
0	La rumeur dit depuis longtemps qu'Ocean Drilling vendrait l'unité pour se concentrer sur son cœur de métier pétrolier et gazier.
0	Ocean Drilling a déclaré qu'elle ne détiendra aucune action de la nouvelle société après la restructuration.
1	J'ai hâte d'aller pour la soirée Kbox TMR avec @holdingontolove ! ! !
0	C'est trop long ggggg~~~
1	Options Studio Oxley Rise est plein un dimanche !
0	Joignez-vous à notre classe privée individuelle pour obtenir des résultats plus rapides.
0	Envoyez-nous un e-mail à...
0	#SBSAWARDS OMG OMG OMG LEE MIN HO !
0	Ma mère me manque.
1	Est-ce que mardi arrive déjà...
1	Préparez-vous pour une prochaine étape du voyage #Philips in #Singapore avec les festivités révolutionnaires d'aujourd'hui
0	Photo : Aaaaa et nous sommes partis !
1	Livrer #prata à 125 travailleurs de la construction aujourd'hui pour montrer notre appréciation pour...
1	À l'ICA maintenant !
0	Aller à NUS plus tard
1	Pizza festin aujourd'hui pour célébrer Neoyinlan Bday et Neoyingfang pour avoir obtenu de bonnes notes pour elle...
1	#PechaKucha x L'INSEAD 2014 apporte des conférences inspirantes d'entrepreneurs, de meilleurs éducateurs et de leaders de l'impact social
1	à tous les fans de football, souhaitez-vous regarder la finale 2013 de l'UEFA Champions League 2013 « LIVE » ?
1	Bon sang si mon enrôlement a lieu en septembre, je peux participer et m'entraîner pour 1 tournoi de combat de plus.
1	። Il m'a cuisiné Hongkong pour mon mari hier soir.
0	Malgré le fait d'être malade። @ Nadia's Stitchy Home !
1	Photo : Il y a un an, #Singapore souffrait d'une énorme situation #haze et cette situation tombée, oubliée...
1	Le FBI a interviewé et libéré l'un des deux hommes recherchés la semaine dernière pour interrogatoire en lien avec le meurtre d'un médecin dans la région de Buffalo, dans l'État de New York, qui a pratiqué des avortements.
1	Les deux hommes, Ronald Stauber et Michael Gingrich, ont été nommés jeudi dans un bulletin envoyé par le bureau du FBI à Cleveland aux services de police du pays.
1	Les hommes n'étaient pas des suspects, et les responsables du FBI, samedi, ont minimisé la probabilité que l'un ou l'autre ait été impliqué dans le meurtre du médecin Barnett Slepian le 23 octobre.
1	« Nous effectuons des dizaines, voire des centaines d'entretiens par jour », a déclaré Paul Moskal, un porte-parole du bureau du FBI à Buffalo.
1	« Je ne connais aucune information qui traiterait ces deux-là différemment ou les placerait dans n'importe quelle autre catégorie parmi les centaines de pistes que nous étudions quotidiennement. »
0	Moskal a dit que l'un des deux hommes _ il a dit ne pas savoir lequel _ avait été localisé, interviewé et libéré.
1	Dans son numéro de vendredi, The Hamilton (Ontario) Spectator a cité un agent du service de police d'Amherst, dans l'État de New York, qui disait que le FBI.
0	avait indiqué des liens possibles entre les deux hommes et James Charles Kopp, un opposant à l'avortement recherché comme témoin matériel dans l'affaire.
1	Les responsables de la police d'Amherst ont refusé de commenter samedi.
1	Slepian, 52 ans, obstétricien et gynécologue, a été abattu par la fenêtre de la cuisine de son domicile d'Amherst peu après que lui et sa femme sont rentrés de la synagogue dans la nuit du vendredi 23 octobre.
0	Il était l'un des trois médecins qui ont pratiqué des avortements dans la région de Buffalo.
0	Les enquêteurs au Canada et aux États-Unis se penchent également sur quatre autres attaques de tireurs d'élite contre des médecins ayant pratiqué des avortements au Canada et dans l'ouest de New York.
1	Moskal a dit que les deux hommes se sont apparemment présentés chez Slepian le lendemain de sa mort.
0	Ils tentaient d'assister à une veillée de prière pour Slepian mais avaient été envoyés chez lui par erreur, et un policier de service a pris leurs noms, a précisé Moskal.
0	« Ils étaient recherchés pour des entrevues juste parce qu'ils se trouvaient littéralement dans la région après l'homicide », a-t-il dit.
0	Les responsables du FBI ont déclaré ne pas savoir si Stauber ou Gingrich avaient participé à des activités anti-avortement.
